1464529428156; 519.512390; 152.005402
1464529428196; 505.091248; 146.870804
1464529428226; 494.826202; 144.932724
1464529428256; 510.181763; 126.316597
1464529428296; 502.488373; 121.176895
1464529428326; 489.217529; 116.926575
1464529428356; 482.321594; 116.397629
1464529428396; 472.979614; 115.470543
1464529428426; 465.826172; 115.045464
1464529428456; 456.440582; 115.203468
1464529428496; 450.231781; 115.654282
1464529428526; 443.351074; 115.953484
1464529428556; 435.423584; 117.558960
1464529428596; 427.650909; 108.943077
1464529428626; 419.913086; 109.139473
1464529428656; 410.392395; 106.427322
1464529428696; 397.050171; 108.372002
1464529428726; 395.761658; 119.681198
1464529428756; 380.088196; 107.869690
1464529428796; 374.743042; 109.299759
1464529428826; 366.210876; 111.834038
1464529428856; 361.135620; 110.850616
1464529428906; 357.343292; 112.064026
1464529428926; 354.697693; 112.430550
1464529428958; 353.488159; 112.656395
1464529428988; 358.725006; 110.858292
1464529429018; 357.361267; 111.959671
1464529429058; 357.735321; 112.943634
1464529429092; 362.884583; 113.606461
1464529429122; 366.021057; 114.930756
1464529429162; 372.158234; 116.224426
1464529429192; 379.464569; 117.993706
1464529429222; 386.795288; 120.203362
1464529429262; 398.106506; 123.575432
1464529429292; 410.892822; 126.426430
1464529429322; 423.743561; 137.257233
1464529429352; 436.844177; 140.257874
1464529429392; 443.979370; 141.885406
1464529429422; 454.514404; 143.631622
1464529429462; 465.166382; 145.885941
1464529429492; 477.919586; 148.689423
1464529429522; 484.656494; 153.166885
1464529429562; 491.070496; 169.244934
1464529429592; 505.351501; 177.114624
1464529429622; 498.738831; 190.089340
1464529429662; 515.100403; 196.780807
1464529429692; 516.628662; 199.769302
1464529429732; 518.645996; 204.993851
1464529429762; 521.198059; 208.934830
1464529429792; 521.541748; 212.971939
1464529429822; 522.033569; 215.163986
1464529429862; 522.614868; 216.270996
1464529429892; 509.962463; 207.065735
1464529429932; 520.871094; 217.306351
1464529429962; 515.772949; 225.154907
1464529429992; 514.243896; 226.785675
1464529430022; 512.182007; 227.476837
1464529430062; 511.296356; 227.342239
1464529430092; 505.995544; 223.034393
1464529430122; 509.343811; 226.407242
1464529430162; 501.308441; 222.129395
1464529430192; 497.234802; 218.927002
1464529430232; 535.159851; 248.158600
1464529430262; 532.578003; 247.302109
1464529430302; 536.993469; 247.846329
1464529430332; 533.989990; 246.999237
1464529430362; 540.087036; 248.893295
1464529430392; 541.862915; 250.264267
1464529430432; 543.481079; 251.852676
1464529430462; 544.833923; 256.277710
1464529430492; 545.368591; 258.809540
1464529430532; 547.724731; 260.505371
1464529430562; 551.024109; 258.461304
1464529430602; 552.524902; 255.784180
1464529430632; 532.861389; 277.025146
1464529430662; 534.789673; 274.857330
1464529430692; 533.375610; 269.756165
1464529430742; 407.609619; 251.872818
1464529430765; 410.156708; 253.725525
1464529430804; 433.813599; 255.186829
1464529430824; 412.222260; 263.041199
1464529430864; 294.371246; 228.075256
1464529430884; 454.588470; 226.036606
1464529430924; 486.130981; 245.573471
1464529430954; 326.825012; 249.931152
1464529430984; 451.483887; 232.732132
1464529431024; 456.211060; 229.507736
1464529431054; 435.577271; 201.031296
1464529431084; 362.803619; 226.585922
1464529431114; 362.817108; 226.530533
