1464529428156; 154.082779; 252.666290
1464529428196; 166.783066; 265.204712
1464529428226; 184.720856; 269.973969
1464529428256; 179.624298; 280.025391
1464529428296; 188.055420; 282.351624
1464529428326; 199.098129; 281.743927
1464529428356; 205.488647; 283.255859
1464529428396; 207.628922; 284.817810
1464529428426; 213.818741; 298.646759
1464529428456; 216.277008; 298.910217
1464529428496; 221.380585; 299.291718
1464529428526; 223.745270; 299.135406
1464529428556; 225.216843; 298.619659
1464529428596; 226.468185; 298.283356
1464529428626; 227.369202; 297.935577
1464529428656; 227.891266; 297.980164
1464529428696; 228.795349; 297.980133
1464529428726; 229.306564; 297.908844
1464529428756; 229.428436; 298.162872
1464529428796; 228.967880; 297.926910
1464529428826; 227.635925; 297.253235
1464529428856; 226.808548; 296.708038
1464529428906; 225.636566; 296.160736
1464529428926; 225.331436; 295.831848
1464529428958; 225.004044; 295.518616
1464529428988; 224.606445; 295.180847
1464529429018; 224.501678; 294.956299
1464529429058; 224.528320; 294.556305
1464529429092; 224.995956; 294.401794
1464529429122; 225.600159; 294.535156
1464529429162; 226.806335; 294.594513
1464529429192; 228.029053; 294.468140
1464529429222; 228.867279; 294.163544
1464529429262; 229.944611; 293.911835
1464529429292; 229.962341; 293.996155
1464529429322; 229.222076; 293.973724
1464529429352; 228.793640; 293.103516
1464529429392; 228.329620; 293.100616
1464529429422; 227.586578; 292.645325
1464529429462; 227.338287; 292.296417
1464529429492; 227.189606; 292.056366
1464529429522; 227.527893; 291.817749
1464529429562; 229.124741; 291.816711
1464529429592; 229.833847; 290.882507
1464529429622; 230.932251; 290.734741
1464529429662; 233.517441; 290.399384
1464529429692; 234.465332; 289.848877
1464529429732; 236.490631; 289.665802
1464529429762; 239.172760; 289.221161
1464529429792; 242.252533; 289.048615
1464529429822; 245.525818; 289.126160
1464529429862; 250.205551; 288.625946
1464529429892; 253.324280; 287.814087
1464529429932; 256.118408; 287.606262
1464529429962; 259.163727; 286.004089
1464529429992; 259.533020; 285.898132
1464529430022; 255.589142; 288.256378
1464529430062; 256.988251; 287.535431
1464529430092; 267.202393; 283.688690
1464529430122; 267.678345; 283.574646
1464529430162; 269.080841; 283.136780
1464529430192; 269.558502; 281.945862
1464529430232; 267.580811; 283.786072
1464529430262; 264.719421; 283.246307
1464529430302; 263.716949; 282.580627
1464529430332; 264.201080; 281.667084
1464529430362; 265.179932; 280.442169
1464529430392; 267.194031; 278.801636
1464529430432; 267.036774; 279.708221
1464529430462; 282.467773; 291.850922
1464529430492; 282.407959; 293.176056
1464529430532; 284.031708; 294.116760
1464529430562; 286.611847; 295.124359
1464529430602; 287.602814; 296.898712
1464529430632; 288.631409; 298.164764
1464529430662; 289.262054; 298.523773
1464529430692; 290.748016; 299.371704
1464529430742; 318.720551; 286.383301
1464529430765; 319.228882; 292.486725
1464529430804; 377.016724; 258.890991
1464529430824; 373.274384; 268.108490
1464529430864; 344.527832; 258.724762
1464529430884; 251.531128; 227.754364
1464529430924; 284.947479; 241.675247
1464529430954; 120.455780; 239.936691
1464529430984; 292.718628; 258.622986
1464529431024; 292.617218; 257.623596
1464529431054; 266.615967; 251.034058
1464529431084; 317.743500; 247.318298
1464529431114; 317.700226; 247.264801
